Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Engine volume,Mileage_km,Cylinders,Doors,Wheel,Color,Airbags,turbo,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator
87027,1572,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,1,3.0,0,6.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
20385,632,NISSAN,Juke,2013,Hatchback,0,1.6,62000,4.0,4,Left wheel,Blue,10,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6586,1163,TOYOTA,Vitz,2010,Hatchback,0,1.0,39000,4.0,4,Right-hand drive,Black,10,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
627,917,BMW,535,2013,Sedan,1,3.0,195941,6.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False
18503,632,TOYOTA,Prius,2010,Hatchback,1,1.8,141000,4.0,4,Left wheel,Grey,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
19676,531,HYUNDAI,Elantra,2012,Sedan,1,1.6,152000,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7527,632,HONDA,Odyssey,2005,Minivan,0,2.4,225000,4.0,4,Right-hand drive,Black,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
18817,609,TOYOTA,Camry,2018,Sedan,1,2.5,35058,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
6272,789,CHEVROLET,Cruze,2009,Sedan,1,1.6,66444,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
706,986,LEXUS,HS 250h,2010,Sedan,1,2.4,275654,4.0,4,Left wheel,Red,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
15681,1991,FORD,Transit,2005,Microbus,0,2.4,176000,4.0,4,Left wheel,White,1,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1646,1058,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,240987,6.0,4,Left wheel,Black,12,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5331,632,OPEL,Vectra,1997,Hatchback,0,1.6,2000,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
12544,632,FORD,Transit,2003,Microbus,1,2.0,300000,4.0,4,Left wheel,Yellow,1,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False
15681,632,MERCEDES-BENZ,S 500,2001,Sedan,1,5.0,220000,8.0,4,Left wheel,White,8,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False
20005,531,HYUNDAI,Elantra,2012,Sedan,1,1.6,107179,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
3293,1659,TOYOTA,Tundra,2014,Sedan,1,5.7,0,8.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
43626,770,HYUNDAI,Tucson,2016,Jeep,1,1.7,122856,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
8467,632,OPEL,Astra,2000,Universal,0,1.6,131000,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
549,1234,MAZDA,CX-9,2011,Sedan,1,3.7,134157,6.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
8781,632,NISSAN,Tiida,2007,Hatchback,0,1.5,150300,4.0,4,Right-hand drive,Grey,6,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
8781,632,NISSAN,Serena,2002,Minivan,0,2.0,175000,4.0,4,Right-hand drive,Black,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True
31361,632,INFINITI,EX37,2012,Hatchback,1,3.3,52000,6.0,4,Left wheel,Black,2,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
16725,632,MERCEDES-BENZ,E 220 W210...CDI,2002,Sedan,0,2.0,228000,4.0,4,Left wheel,Black,6,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2666,382,FORD,Fusion,2015,Sedan,1,2.0,100747,4.0,4,Left wheel,Green,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
21950,632,TOYOTA,Camry,2014,Coupe,0,2.5,92000,4.0,2,Left wheel,Blue,6,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
10349,632,VOLKSWAGEN,Jetta,2009,Sedan,0,2.5,166400,5.0,4,Left wheel,Black,8,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
35617,765,CHEVROLET,Captiva,2015,Jeep,1,2.0,123843,4.0,4,Left wheel,Grey,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
21893,503,TOYOTA,Aqua,2012,Hatchback,1,1.5,58600,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1646,640,FORD,Fusion,2013,Sedan,1,2.0,174619,4.0,4,Left wheel,Grey,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
9408,632,MERCEDES-BENZ,S 600,1992,Sedan,1,3.7,123000,6.0,4,Left wheel,Black,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False
53872,765,HYUNDAI,Santa FE,2015,Jeep,1,2.0,48484,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
22580,781,TOYOTA,Camry,2012,Sedan,1,2.5,13800,6.0,4,Left wheel,Blue,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
19444,632,HYUNDAI,Elantra,2016,Sedan,0,1.8,75200,4.0,4,Left wheel,Grey,10,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
13956,632,TOYOTA,Camry,2014,Sedan,1,2.5,266000,4.0,4,Left wheel,Black,10,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1176,934,MAZDA,1000,2015,Sedan,1,2.5,142800,4.0,4,Left wheel,Grey,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
3293,761,TOYOTA,Prius,2010,Hatchback,1,1.8,159382,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
15530,502,TOYOTA,Aqua,2013,Hatchback,1,1.5,123700,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5018,779,TOYOTA,Camry,2013,Sedan,1,2.5,190549,4.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
22473,502,HONDA,FIT,2013,Hatchback,1,1.5,55000,4.0,4,Left wheel,Golden,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20100,586,MERCEDES-BENZ,C 250,2012,Sedan,1,1.8,96432,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
25089,502,TOYOTA,Aqua,2013,Hatchback,1,1.5,83362,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
2587,642,AUDI,A3,2012,Sedan,1,2.0,174966,4.0,4,Left wheel,Black,12,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
13485,862,VOLKSWAGEN,Jetta სასწაფოდ,2011,Sedan,1,2.5,134400,4.0,4,Left wheel,Black,6,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,1,3.5,107800,6.0,4,Left wheel,Grey,12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False
14740,645,CHEVROLET,Corvette,2011,Sedan,1,1.8,117000,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
23521,632,CHEVROLET,Malibu,2017,Sedan,1,1.5,53000,4.0,4,Left wheel,Blue,12,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3607,632,FORD,Transit,1992,Goods wagon,0,2.5,1000,4.0,4,Left wheel,Red,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False
21639,751,KIA,Optima,2013,Sedan,1,2.4,109000,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7919,503,TOYOTA,Aqua,2012,Hatchback,1,1.5,163312,4.0,4,Left wheel,Silver,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
13015,798,MERCEDES-BENZ,GLK 250,2015,Jeep,1,2.1,199189,4.0,4,Left wheel,Blue,12,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
19707,531,HYUNDAI,Elantra,2012,Sedan,1,1.6,97000,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
13589,531,HYUNDAI,Elantra,2012,Sedan,1,1.6,162911,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
28015,595,TOYOTA,Aqua,2015,Hatchback,1,1.5,122637,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1550,1716,MITSUBISHI,Minica,2000,Goods wagon,0,0.7,48000,3.0,2,Right-hand drive,White,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False
43905,1011,FORD,Mustang,2016,Coupe,0,2.3,85000,4.0,2,Left wheel,Blue,8,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False
5488,394,TOYOTA,Camry,2014,Sedan,1,2.5,109798,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1019,831,HYUNDAI,Elantra,2017,Sedan,1,1.6,25635,4.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
47042,696,MERCEDES-BENZ,Sprinter 316 CDI,2013,Microbus,0,2.2,220000,4.0,4,Left wheel,White,2,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False
23207,632,TOYOTA,Prius,2013,Hatchback,0,1.8,71244,4.0,4,Left wheel,Grey,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
17876,632,TOYOTA,Prius C,2013,Sedan,0,1.5,65000,4.0,4,Left wheel,Red,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
12544,632,HONDA,FIT,2011,Sedan,0,1.3,120521,4.0,4,Right-hand drive,Black,6,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
11604,475,CHEVROLET,Volt,2012,Sedan,1,1.4,0,4.0,4,Left wheel,Silver,10,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False
53154,891,HYUNDAI,Santa FE,2016,Jeep,1,2.0,99000,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
17719,765,HYUNDAI,Grandeur,2015,Sedan,1,2.0,81125,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
14426,1185,HYUNDAI,H1,2009,Minivan,1,2.5,72999,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
6586,1077,TOYOTA,CHR,2019,Jeep,1,2.0,19968,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20542,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,43071,4.0,4,Left wheel,White,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
49000,765,BMW,420,2015,Coupe,1,2.0,28800,4.0,2,Left wheel,Black,10,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False
18660,650,CHEVROLET,Cruze PREMIER,2016,Sedan,1,1.4,9470,4.0,4,Left wheel,Silver,8,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False
9408,632,MERCEDES-BENZ,S 430,2000,Sedan,1,4.3,0,8.0,4,Left wheel,Silver,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
21953,632,TOYOTA,Prius,2012,Hatchback,0,1.8,90000,4.0,4,Left wheel,White,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
14113,632,TOYOTA,Prius,2006,Sedan,0,1.5,0,4.0,4,Left wheel,Silver,12,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
862,394,TOYOTA,Camry,2014,Sedan,1,2.5,130478,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
25716,1588,NISSAN,Navara,2007,Pickup,0,2.5,220000,4.0,4,Left wheel,Silver,8,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False
17092,764,KIA,Optima,2015,Sedan,1,2.0,41088,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
18817,609,TOYOTA,Camry,2018,Sedan,1,2.5,35058,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
28288,446,HONDA,FIT,2014,Hatchback,1,1.3,36261,4.0,4,Left wheel,Black,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
10036,632,MERCEDES-BENZ,E 36 AMG,2001,Sedan,0,2.0,230000,4.0,4,Left wheel,Black,12,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False
53314,915,BMW,535,2014,Sedan,1,3.0,64000,6.0,4,Left wheel,Grey,12,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False
24458,583,MINI,Countryman,2011,Jeep,1,1.6,83000,4.0,4,Left wheel,Green,8,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
5018,632,NISSAN,X-Terra,2002,Jeep,0,3.3,22000,6.0,4,Left wheel,Black,8,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
28225,900,MITSUBISHI,Outlander xl,2015,Jeep,1,2.4,117000,4.0,4,Left wheel,Blue,10,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
14269,1266,HONDA,"FIT ""S""- PAKETI.",2014,Sedan,0,1.5,76000,4.0,4,Right-hand drive,Black,8,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
25716,632,VOLKSWAGEN,CC,2012,Sedan,1,2.0,125000,4.0,4,Left wheel,Black,8,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False
16308,1811,LEXUS,GX 470,2010,Jeep,1,4.6,357246,8.0,4,Left wheel,Grey,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
27858,640,HYUNDAI,Santa FE,2013,Jeep,1,2.0,273371,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
22357,642,CHEVROLET,Orlando,2012,Jeep,1,2.0,176379,4.0,4,Left wheel,Grey,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1882,862,TOYOTA,Camry,2011,Sedan,1,2.5,236936,4.0,4,Left wheel,Blue,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20385,934,TOYOTA,RAV 4,2015,Jeep,1,2.5,91174,4.0,4,Left wheel,Silver,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
4704,632,BMW,528,1998,Sedan,0,2.8,250130,6.0,4,Left wheel,Blue,5,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
862,2455,LEXUS,GX 470,2008,Jeep,1,4.7,263190,8.0,4,Left wheel,White,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
12231,707,FORD,Transit Connect,2011,Goods wagon,0,2.0,160000,4.0,4,Left wheel,Grey,6,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1803,585,TOYOTA,Prius,2013,Hatchback,1,1.8,245486,4.0,4,Left wheel,Blue,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4391,456,TOYOTA,Avalon,2015,Sedan,1,2.5,0,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
8781,632,MERCEDES-BENZ,E 220,1998,Sedan,0,2.2,230000,4.0,4,Left wheel,Silver,7,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False
6586,632,OPEL,Vectra,1999,Goods wagon,0,1.6,22000,4.0,4,Left wheel,Silver,6,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
9408,632,MITSUBISHI,Pajero IO,2003,Jeep,0,2.0,180000,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
44533,1413,HYUNDAI,Genesis,2016,Sedan,1,3.3,33705,4.0,4,Left wheel,Grey,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
16621,639,FORD,Focus se,2014,Hatchback,0,2.0,130326,4.0,4,Left wheel,Grey,6,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
37066,770,HYUNDAI,Tucson,2016,Jeep,1,1.7,88000,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
24462,777,TOYOTA,Camry,2014,Sedan,1,2.5,66000,4.0,4,Left wheel,Black,10,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1333,585,LEXUS,CT 200h,2013,Sedan,1,1.8,0,4.0,4,Left wheel,Red,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
16546,769,HYUNDAI,Santa FE,2011,Jeep,1,2.2,244538,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
11917,742,HONDA,Civic,2008,Sedan,0,1.3,248126,4.0,4,Left wheel,Black,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
48534,1017,HYUNDAI,Santa FE,2017,Jeep,1,2.0,78843,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
10349,830,CHEVROLET,Equinox,2019,Sedan,1,1.5,17051,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20005,531,HYUNDAI,Elantra,2012,Sedan,1,1.6,96860,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
30891,697,HONDA,Civic,2015,Sedan,1,1.8,100658,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
9722,632,NISSAN,Serena,2005,Minivan,0,2.0,195000,4.0,4,Right-hand drive,Brown,2,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5959,632,NISSAN,Micra,2000,Coupe,0,1.0,141000,4.0,2,Left wheel,Black,5,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
14740,697,HYUNDAI,Elantra,2015,Sedan,1,1.8,10000,6.0,4,Left wheel,Black,9,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
2822,632,OPEL,Vectra,1993,Sedan,0,2.0,111111,4.0,4,Left wheel,Green,2,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
7213,1282,KIA,Sportage,2007,Jeep,1,2.0,89472,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3607,781,TOYOTA,Camry,2012,Sedan,1,2.5,156518,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3607,781,TOYOTA,Camry,2012,Sedan,1,2.5,156518,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1882,1211,BMW,X5,2010,Jeep,1,3.0,265210,6.0,4,Left wheel,Black,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
36219,1091,HYUNDAI,H1,2016,Universal,1,2.5,156151,4.0,4,Left wheel,Grey,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2195,632,OPEL,Corsa,1996,Hatchback,0,1.4,270000,4.0,2,Left wheel,Black,2,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
